ID,Chla,Precip,Depth,Area,WRT,Vol,TNLA,TrophicIndex,En/Lin-N,De/Lin-N,ln(En/Lin)-N,ln(De/Lin)-N,En/Lin-P,De/Lin-P,ln(En/Lin)-P,ln(De/Lin)-P,ln(En/De) of N,ln(En/De) of P,Long,Lat
106678,10.1,1190.466171,2,1.29,563.8,2630000,21.9478,3,1.65795726,1.820615722,0.505586278,0.599174753,1.199496368,2.21890203,0.181901776,0.797012493,-0.093588474,-0.615110717,-102.1079,48.1858
106691,5.9,1202.970972,4.2,1.48,614.8,6160000,21.9478,2,0.489733918,1.282222542,-0.713893059,0.248594933,0.486945187,1.626943362,-0.719603715,0.486703016,-0.962487992,-1.206306731,-120.5881,48.1774
106693,31.3,1163.9,4,2.01,31.2,8080000,21.6637,4,0.282267596,0.267960768,-1.264899738,-1.316914696,0.24302962,0.594825928,-1.414571949,-0.519486473,0.052014958,-0.895085476,-100.2542,48.1681
106694,14.5,1100.342857,3.2,1.47,3348,4630000,22.8192,3,2.322717702,5.554175558,0.842737924,1.714549998,1.500065475,4.570592963,0.405508757,1.519642948,-0.871812074,-1.114134191,-117.3148,48.1541
106695,7,1187.900686,3.4,1.47,2391.4,4960000,21.9478,2,1.110747576,3.126345955,0.105033281,1.139864896,0.925214732,2.936076731,-0.077729426,1.077074245,-1.034831615,-1.154803671,-116.6159,48.1261
106697,4.4,1167.098971,3.5,3.6,237.9,12430000,21.926,2,0.147295579,0.489960594,-1.915313968,-0.713430311,0.165183026,0.776375896,-1.800701173,-0.253118475,-1.201883658,-1.547582699,-116.6159,48.1261
106700,3.6,1172.2896,4.4,1.03,1486.7,4500000,21.6474,2,1.04684195,2.625566914,0.045777965,0.96529684,0.922938888,2.726412763,-0.080192256,1.002986739,-0.919518875,-1.083178996,-122.2946,48.1414
106703,7.2,1196.670743,4.7,5.92,1701,27920000,21.6474,3,0.327863013,2.090352311,-1.115159401,0.737332622,0.238253665,2.036237319,-1.434419353,0.711103653,-1.852492023,-2.145523006,-117.5866,48.1118
106715,5.467,1191.666514,8.1,9.24,78.8,74570000,19.1953,2,0.020058635,0.165665994,-3.909095545,-1.797781605,0.025487883,0.339558097,-3.669552097,-1.080110221,-2.11131394,-2.589441876,-98.17,48.075
106723,6.7,1168.095543,3.4,1.57,91.5,5310000,21.926,2,0.217114284,0.3604757,-1.52733141,-1.020330731,0.262977267,0.697975739,-1.335687687,-0.359570935,-0.507000679,-0.976116752,-90.5411,48.097
106726,12,900.5834286,2.5,8.06,56.5,19900000,19.8213,3,0.082608984,0.200190036,-2.493636835,-1.608488185,0.076218245,0.416202737,-2.574154406,-0.876582788,-0.88514865,-1.697571618,-88.6589,48.0948
106728,8.1,1166.171429,3.9,1.17,6.8,4560000,21.6637,3,0.133326752,0.105015989,-2.014952379,-2.253642667,0.168766506,0.340007389,-1.779239139,-1.07878793,0.238690288,-0.700451209,-105.1158,48.0923
106730,7.9,1171.1248,4.3,1.88,88.1,8030000,21.926,3,0.261799411,0.467826087,-1.340176674,-0.759658661,0.256943802,0.864423436,-1.358897888,-0.145692542,-0.580518012,-1.213205346,-90.686,48.077
106732,5.4,1171.371429,25.3,6.18,3265.4,156300000,21.6637,2,0.068285391,2.209958053,-2.684059427,0.792973535,0.070448095,1.974863428,-2.652879085,0.680499246,-3.477032961,-3.333378331,-108.871,48.0707
106736,10.9,1142.581371,5.4,3.79,4164.6,20510000,21.9478,3,0.699021531,4.45556266,-0.358073735,1.494153351,0.463805638,3.538281315,-0.768289698,1.263641105,-1.852227086,-2.031930803,-90.3122,48.0692
106740,31.65,818.9986285,1.7,2.99,7.4,5200000,22.1969,4,0.179678167,0.089760682,-1.71658799,-2.41060824,0.17171887,0.275494992,-1.761896615,-1.289185827,0.69402025,-0.472710788,-90.4292,48.0661
106742,3.4,1170.889714,3.2,1.46,66.9,4660000,21.926,2,0.210234131,0.301995727,-1.559533462,-1.197342409,0.261562882,0.626120085,-1.341080559,-0.468213097,-0.362191052,-0.872867462,-118.8883,48.0639
106746,13.9,1173.276229,3.8,1.04,6.2,4010000,21.6474,3,0.146458658,0.103424861,-1.921012086,-2.268909909,0.185759988,0.341235725,-1.683299827,-1.075181765,0.347897823,-0.608118062,-91.7957,48.0808
106747,12.6,1125.343886,3.3,1.77,2790.6,5790000,22.8192,3,1.728809565,4.591434071,0.547433059,1.524192409,1.150968492,3.943660214,0.140603755,1.37210928,-0.97675935,-1.231505525,-103.8244,48.0552
106748,55.7,1183.798514,4.4,2.25,43.3,9830000,21.6474,4,0.275179932,0.317984193,-1.290330098,-1.145753604,0.231037197,0.657449566,-1.465176555,-0.419387224,-0.144576495,-1.04578933,-90.4362,48.0582
106752,12.4,1250.857142,5.2,3.03,118.8,15800000,21.5271,3,0.165568129,0.473742746,-1.798372514,-0.747090835,0.159903591,0.824549797,-1.833184203,-0.192917742,-1.05128168,-1.640266461,-90.3617,48.043
106758,4.9,430.8571428,38.7,1.91,159.2,74000000,19.0618,2,0.044460564,0.480382518,-3.113152677,-0.733172581,0.053396504,0.824957165,-2.930009995,-0.192423816,-2.379980096,-2.737586179,-90.3878,48.0525
106763,3.2,1199.306743,8.3,5.59,649.5,46580000,21.8091,2,0.080540856,0.798441042,-2.518990693,-0.22509415,0.088956401,1.018891148,-2.419608909,0.018714927,-2.293896543,-2.438323836,-90.5085,48.0466
106765,7.2,1091.652914,3.6,3.34,1300.6,12140000,22.8192,3,0.59687501,2.184154194,-0.516047551,0.781228657,0.447175892,2.240599201,-0.804803268,0.806743331,-1.297276208,-1.611546599,-92.657,48.0421
106773,11,1166.285714,3,1.04,4042.4,3140000,21.9478,3,3.888903125,7.174652447,1.358127145,1.970554321,2.327972886,5.636471692,0.844997883,1.729258283,-0.612427176,-0.8842604,-88.6952,48.0438
106781,4.6,1196.3864,4.9,1.58,44.8,7800000,21.926,2,0.116092287,0.225378511,-2.15336983,-1.489974017,0.15850871,0.51120602,-1.841945733,-0.6709826,-0.663395813,-1.170963132,-90.5504,48.0296
106790,1.7,1173.251543,4.5,1.36,1869.7,6140000,21.6474,1,0.399749942,2.741987147,-0.916916071,1.008682894,0.187968075,2.716506605,-1.671483146,0.999346718,-1.925598965,-2.670829865,-106.4485,48.0367
106794,3.3,1174.286171,4.1,4.86,282.3,19760000,21.9478,2,0.105302812,0.488429757,-2.250915151,-0.716559611,0.11892456,0.748181595,-2.129265939,-0.290109556,-1.53435554,-1.839156383,-115.0742,48.0326
106795,6.7,1097.785371,2.3,2.39,484.6,5480000,22.8192,2,0.41467057,0.913132144,-0.880270881,-0.090874673,0.419141339,1.229212931,-0.869547091,0.206374071,-0.789396209,-1.075921163,-91.5312,48.0132
106797,4.2,1198.171429,4.1,2.24,1638.1,9200000,21.8091,2,0.531698484,2.076777061,-0.63167871,0.730817202,0.475622697,2.13287807,-0.743130393,0.757472274,-1.362495913,-1.500602668,-117.3804,48.0277
106802,8.3,1191.739657,3,1.07,1335.1,3230000,21.9478,3,2.221181846,3.437923895,0.798039417,1.23486777,1.509958158,3.45314887,0.412081941,1.239286531,-0.436828353,-0.82720459,-122.0848,48.0043
106807,4.2,1190.510171,5.6,1.21,37.9,6730000,21.926,2,0.126225576,0.223781054,-2.069684689,-1.497087144,0.176489103,0.524850477,-1.734496146,-0.644641862,-0.572597545,-1.089854283,-90.1037,47.9983
106808,69.2,853.4258286,5.2,7.33,6106,37980000,21.6782,4,0.80820328,5.150374951,-0.212941668,1.639069518,0.408517974,3.615991595,-0.895219366,1.285366118,-1.852011186,-2.180585485,-90.7995,47.9657
106819,5.7,1202.857142,4.4,1.46,260.5,6370000,21.8091,2,0.319028339,0.734934115,-1.142475342,-0.307974423,0.349255798,1.127622073,-1.05195068,0.120111055,-0.834500919,-1.172061736,-92.282,47.9998
106822,5.2,1144.087314,3.7,2.05,625.9,7570000,21.9478,2,0.393353525,1.144957141,-0.933046517,0.135367204,0.389553458,1.453379023,-0.942754175,0.373891206,-1.068413722,-1.316645381,-90.1731,48.0016
106823,2.9,1190.568229,5.1,2.51,617.8,12810000,21.926,2,0.250569706,1.050445162,-1.384018131,0.049214038,0.258919228,1.340903108,-1.351239127,0.293343348,-1.433232169,-1.644582475,-88.9869,47.9752
106834,1.58,1393.9664,12.7,1.71,369.8,21730000,19.3468,1,0.072942202,0.869907979,-2.618087899,-0.139367845,0.041910985,1.237698644,-3.172207323,0.213253723,-2.478720054,-3.385461046,-99.0965,47.9651
106835,3.8,1165.322514,5.3,7.18,464.9,38400000,21.9478,2,0.074735933,0.582836864,-2.593794266,-0.539847953,0.083027143,0.803622835,-2.488587701,-0.218625231,-2.053946313,-2.26996247,-91.3963,47.9641
106836,7.1,1183.403657,3.1,1.99,33.5,6190000,21.926,3,0.199299516,0.243153979,-1.612946482,-1.414060377,0.211447492,0.556993716,-1.553778577,-0.585201321,-0.198886105,-0.968577257,-116.9007,47.9407
106838,27.4,1225.257143,6.7,3.16,466.1,21060000,21.8091,3,0.249874944,1.140093628,-1.386794709,0.131110388,0.214965758,1.466870429,-1.537276528,0.383131171,-1.517905097,-1.920407699,-121.8448,47.9592
106842,16,1240.571429,5,2.49,624.9,12360000,21.8091,3,0.454990012,1.513316257,-0.787479813,0.41430344,0.364136844,1.818830476,-1.010225537,0.598193699,-1.201783252,-1.608419236,-91.8948,47.9382
106847,5.3,1266.099658,3.4,1.66,560.5,5570000,21.5119,2,0.499545455,1.154983647,-0.694056683,0.144086185,0.483084434,1.498124549,-0.727563829,0.404214025,-0.838142869,-1.131777854,-101.5201,47.9473
106850,3.5,1058.857257,10.8,2.79,20.1,30250000,19.4883,2,0.027581725,0.107272449,-3.590601845,-2.23238343,0.040382414,0.2928021,-3.209360896,-1.228258323,-1.358218415,-1.981102572,-101.5201,47.9473
106855,2.6,1231.237142,4.7,2.44,5829.2,11580000,21.8091,2,0.809942369,4.61111073,-0.210792183,1.528468767,0.637897066,3.579322959,-0.449578347,1.275173665,-1.73926095,-1.724752011,-90.0601,47.922
106859,10.9,1095.370171,3.5,2.48,2735.4,8740000,22.8192,3,1.17124589,3.982000837,0.158068046,1.381784416,0.795616619,3.450980834,-0.228637844,1.23865849,-1.22371637,-1.467296335,-114.4008,47.9258
106861,7.4,1199.303886,5,2.46,346.7,12370000,21.8091,3,0.347061954,1.034089896,-1.058251973,0.033521713,0.296913649,1.415827219,-1.214313928,0.347713967,-1.091773686,-1.562027895,-98.7301,47.9083
106862,3.8,1176.457143,5.2,1.01,548.3,5260000,21.926,2,0.576186218,1.377435472,-0.551324375,0.320223417,0.585970943,1.783445422,-0.534485076,0.578547124,-0.871547792,-1.1130322,-90.237,47.9041
106865,2.7,958.5076572,3.2,2.28,43.3,7410000,20.2311,2,0.118924743,0.191495131,-2.129264395,-1.652892898,0.144129946,0.439801889,-1.937039986,-0.821430906,-0.476371497,-1.11560908,-90.7234,47.8826
106866,7.3,1199.542857,3.3,1.11,45,3620000,21.9478,3,0.391370707,0.368939152,-0.938100068,-0.997123548,0.39586803,0.785476653,-0.926674381,-0.241464544,0.05902348,-0.685209837,-112.3104,47.8817
106874,6.8,1202.057143,2.2,1.22,150.1,2670000,21.9478,2,0.492214497,0.548927887,-0.708840688,-0.599788199,0.533514781,0.949301298,-0.628268503,-0.052029041,-0.109052489,-0.576239462,-90.4675,47.8744
106875,36.5,1149.371429,2.8,1.26,28.4,3480000,21.9478,4,0.557168266,0.301392666,-0.584887992,-1.199341326,0.464363566,0.678842179,-0.767087487,-0.387366609,0.614453334,-0.379720877,-90.1728,47.8701
106878,3.4,1317.254057,10.7,9.48,36.7,101320000,19.0069,2,0.011066693,0.099505882,-4.503815317,-2.307538525,0.015659141,0.241640935,-4.156700446,-1.420302394,-2.196276792,-2.736398052,-98.7005,47.8608
106886,2.7,948.2285714,4.2,1.13,172.9,4790000,20.2311,2,0.377940252,0.620093373,-0.973019159,-0.47788521,0.39282074,1.038241106,-0.934401902,0.037528037,-0.495133949,-0.971929939,-91.5705,47.8386
106889,4.5,1193.485714,5.2,1.89,2383.9,9890000,21.9478,2,0.626152876,2.8332877,-0.468160727,1.041437769,0.550229835,2.671714067,-0.597419205,0.982720239,-1.509598495,-1.580139444,-116.8962,47.8842
106890,2.3,1262.0264,3.4,2.06,1342.1,6960000,21.5119,2,0.612970155,1.88240619,-0.489439031,0.632550847,0.540685938,2.018220098,-0.614916689,0.702215983,-1.121989878,-1.317132672,-98.5793,47.858
106891,4,1238.971428,4.9,1.76,527.1,8650000,21.5271,2,0.346266944,1.084868822,-1.060545286,0.081459079,0.351821003,1.427577426,-1.044632748,0.3559789,-1.142004365,-1.400611648,-98.7912,47.8476
106895,136,1199.657143,1.9,1.31,157.7,2490000,19.9897,4,1.758189304,0.911459803,0.564284475,-0.092707786,1.071041811,1.40516139,0.06863183,0.340152164,0.65699226,-0.271520334,-90.2992,47.8616
106901,9.1,1249.371542,2.9,1.58,94.5,4540000,21.5271,3,0.441015742,0.523554805,-0.818674708,-0.647113564,0.402095996,0.950265631,-0.911064422,-0.051013722,-0.171561144,-0.8600507,-91.6572,47.8591
106906,5.5,1185.970286,3.3,1.94,30,6340000,21.926,2,0.105362389,0.160246585,-2.250349547,-1.831041493,0.145515565,0.398325205,-1.92747222,-0.920486508,-0.419308055,-1.006985711,-93.382,47.8353
106907,4,1190.971429,4.2,1.34,412.1,5660000,21.926,2,0.445946478,1.025302526,-0.807556339,0.024987716,0.462678305,1.419561879,-0.770723273,0.350348288,-0.832544055,-1.121071561,-120.7092,47.8334
106909,8.5,1260.942058,6.9,8.84,1313.8,61070000,21.5119,3,0.146440629,1.513758397,-1.921135196,0.414595563,0.114732407,1.569810221,-2.165152759,0.450954734,-2.335730759,-2.616107493,-95.1129,47.8208
106911,8.5,1163.511086,4.3,2.21,2064,9450000,21.9478,3,1.013652184,3.461606067,0.013559832,1.241732663,0.698219797,3.188102148,-0.35922133,1.159425802,-1.228172831,-1.518647132,-92.4129,47.823
106912,6.1,67.34514286,3,1.81,163.6,5480000,25.6297,2,0.245290757,0.499217025,-1.405311008,-0.694714359,0.311821914,0.851525515,-1.165323044,-0.160725815,-0.710596649,-1.004597229,-100.4615,47.8135
106926,5.3,916.4722285,4.3,3.26,101.2,14020000,20.4435,2,0.099484291,0.290952643,-2.307755531,-1.234594763,0.115170238,0.556365944,-2.161343914,-0.586329028,-1.073160768,-1.575014886,-92.0901,47.8141
106927,4,1199.2,2.7,1.02,604.8,2720000,21.926,2,0.982708731,1.463176088,-0.017442509,0.380609475,0.923141626,1.854002009,-0.079972615,0.617346551,-0.398051984,-0.697319166,-90.4243,47.8234
106930,3.8,1192.457143,3.3,1.27,16.6,4120000,21.9478,2,0.120872895,0.127997115,-2.113015743,-2.055747551,0.175898993,0.360655589,-1.73784535,-1.019831822,-0.057268192,-0.718013528,-90.7604,47.8248
106938,3.9,1224.157486,3.1,1.7,0.4,5320000,21.3108,2,0.016278045,0.010001232,-4.117937994,-4.605046964,0.035302649,0.064560867,-3.343797278,-2.740146832,0.48710897,-0.603650446,-100.2304,47.8131
106941,20,1106.857143,2.4,1.47,589.5,3510000,22.8192,3,1.254730885,1.782912249,0.226921116,0.578248122,0.958332478,2.15538642,-0.042560507,0.767970021,-0.351327007,-0.810530528,-94.1618,47.8304
106942,7.5,1192.845143,6.7,4.47,2969.5,30020000,21.9478,3,0.42832088,3.352118604,-0.847882644,1.209592565,0.303827945,2.875421745,-1.191293707,1.056199357,-2.057475209,-2.247493064,-90.6887,47.8215
106947,5.3,1207.825258,3.7,1.78,359.4,6680000,21.8091,2,0.34866583,0.840788076,-1.053641322,-0.173415642,0.363846488,1.204497361,-1.011023236,0.186062352,-0.88022568,-1.197085588,-91.8774,47.8109
106958,7,1164.468571,3.3,1.44,118.2,4800000,19.7482,2,0.296810773,0.440574016,-1.21466047,-0.819676821,0.317085662,0.80510771,-1.148583315,-0.21677921,-0.39498365,-0.931804105,-91.2892,47.8112
106960,7.6,215.8424,29.7,8.22,310.2,244200000,12.5756,3,0.044556086,0.605390794,-3.111006521,-0.501881089,0.02633161,0.863431682,-3.636985164,-0.146840503,-2.609125432,-3.490144662,-100.5412,47.7964
106961,4.8,1190.130743,20.9,4.59,1765.5,96100000,21.9478,2,0.078226827,1.656509726,-2.548142633,0.504712814,0.084842789,1.689484066,-2.466955278,0.524423196,-3.052855447,-2.991378474,-95.1105,47.7877
106962,9.8,1245.112,3,2.73,3970.4,8230000,21.8091,3,1.485513361,4.897451741,0.39576041,1.588715017,0.915920604,3.913252708,-0.087825595,1.364368923,-1.192954607,-1.452194518,-91.9783,47.7744
106967,3.3,1011.54,7.9,5.23,388.3,41300000,19.8213,2,0.076337121,0.585013041,-2.572595943,-0.536121141,0.08031045,0.83586688,-2.52185553,-0.179285913,-2.036474803,-2.342569617,-93.2449,47.7903
106970,6.5,1174.1064,4.6,2.27,1132.5,10570000,21.926,2,0.400504085,1.622927502,-0.915031314,0.484231618,0.380771774,1.809057188,-0.965555101,0.592805819,-1.399262932,-1.55836092,-95.0286,47.7802
106972,8.3,1251.886285,3,1.44,269.4,4380000,21.5271,3,0.779389408,1.076633774,-0.249244476,0.073839297,0.630885616,1.547589876,-0.460630708,0.436698802,-0.323083773,-0.89732951,-92.0819,47.7813
106973,2.4,898.9836571,10,2.75,360.3,27490000,20.6227,2,0.113429831,0.712778219,-2.176570867,-0.33858496,0.124491242,1.02653096,-2.083519908,0.026185118,-1.837985907,-2.109705026,-90.7391,47.7808
106975,16.6,1225.323772,3.7,1.15,247.7,4220000,21.8091,3,0.789912873,1.110858453,-0.235832627,0.105133097,0.66268918,1.621850396,-0.411449208,0.483567717,-0.340965725,-0.895016925,-90.5916,47.7654
106979,2.7,946.2125714,3.3,1.12,60.6,3760000,20.2311,2,0.276715819,0.313364768,-1.284764222,-1.160387375,0.315923038,0.66171631,-1.152256645,-0.412918349,-0.124376848,-0.739338295,-94.0512,47.7359
106991,4.6,1183.755771,3.5,1.23,133.5,4300000,21.926,2,0.324524135,0.506822227,-1.125395368,-0.679594974,0.374482222,0.899629941,-0.982210948,-0.105771777,-0.445800395,-0.876439171,-93.4143,47.7469
106992,40.4,1249.828572,2.8,1.25,300.8,3510000,21.5119,4,1.775683074,1.41586827,0.574185179,0.347742961,1.10813743,1.890742144,0.102680615,0.636969421,0.226442218,-0.534288806,-95.1902,47.7345
106993,5.5,1176.771314,4.4,1.66,10.7,7310000,21.926,2,0.060305292,0.086660744,-2.808335417,-2.445754281,0.09600559,0.270093659,-2.343348864,-1.308986495,-0.362581136,-1.034362369,-94.8073,47.7374
106996,47,1083.074057,2.1,1.21,337.2,2510000,22.8192,4,2.291073601,1.544883094,0.829020529,0.43494824,1.446558981,2.010615538,0.36918762,0.698440913,0.394072289,-0.329253293,-94.7375,47.7273
107000,2.2,1174.9648,5.1,2.4,230.4,12200000,21.926,2,0.163165956,0.560512829,-1.81298746,-0.578903148,0.188357408,0.889632707,-1.669414015,-0.11694659,-1.234084311,-1.552467424,-91.01,47.7262
107002,10.7,1262.285714,3.4,1.28,518.5,4300000,21.5119,3,1.093352044,1.728684399,0.089248247,0.547360656,0.827054139,2.146079306,-0.189885122,0.763642599,-0.458112409,-0.953527721,-90.6061,47.7292
107004,3.1,1245.942857,2.2,1.75,29.2,3800000,21.5271,2,0.159284161,0.163785234,-1.837065496,-1.809199257,0.206894701,0.408998447,-1.575545305,-0.89404392,-0.027866239,-0.681501386,-93.5621,47.718
107006,16.275,1194.971429,10.2,8.15,225.6,82900000,21.9478,3,0.049760528,0.493148603,-3.000533226,-0.706944724,0.050509453,0.754653484,-2.985594767,-0.281496597,-2.293588502,-2.704098171,-90.6526,47.714
107007,12.5,1197.677943,2.9,1.13,2374.5,3280000,21.926,3,2.844911804,4.906893818,1.045532067,1.590641118,1.808978099,4.34178196,0.5927621,1.468284854,-0.545109051,-0.875522754,-95.5258,47.6934
107013,3.8,1201.828572,2.8,1.17,638.6,3310000,21.9478,2,0.85653351,1.438461596,-0.154861838,0.363574207,0.806178484,1.804191321,-0.215450117,0.59011247,-0.518436044,-0.805562587,-91.0408,47.7099
107014,3.3,1167.472457,5.1,3.63,1354.7,18610000,21.9478,2,0.253251124,1.524119937,-1.373373699,0.421417153,0.242280276,1.643168968,-1.417660059,0.496626675,-1.794790852,-1.914286734,-94.9311,47.69
107015,3,1194.971429,3.1,1.4,1639.6,4390000,21.9478,2,1.043232285,2.488423263,0.04232386,0.911649282,0.896909381,2.53903763,-0.108800447,0.931785124,-0.869325422,-1.04058557,-121.6576,47.7012
107016,7.9,1142.915771,5.9,3.89,1830.6,22930000,21.9478,3,0.429278656,2.576422352,-0.845649024,0.946401751,0.315980241,2.455348031,-1.152075596,0.898268515,-1.792050775,-2.050344112,-93.9651,47.6839
107019,6.5,1140.335314,5,4.98,3973.6,25060000,21.9478,2,0.31473604,2.729669121,-1.156020961,1.004180401,0.268746906,2.328759425,-1.313985213,0.84533569,-2.160201361,-2.159320903,-91.6242,47.6938
107024,3.4,1156.8,4.3,1.01,982.5,4330000,21.9478,2,0.880785377,2.01742803,-0.126941296,0.701823448,0.821323933,2.295564186,-0.196837689,0.830978646,-0.828764743,-1.027816335,-96.0122,47.6805
107025,6.5,1237.576572,3.3,1.47,324.1,4820000,21.5271,2,0.442392564,0.845628529,-0.815557637,-0.167675106,0.453013769,1.236303532,-0.791832758,0.212125905,-0.647882531,-1.003958663,-92.7165,47.6817
107028,1.3,1229.981371,5.1,1.12,507.8,5700000,21.3108,1,0.239491761,1.259076012,-1.429236263,0.230378128,0.129254336,1.660442836,-2.045973219,0.507084336,-1.659614391,-2.553057555,-90.9692,47.6904
107033,3.2,1207.058743,3,1.08,1044.6,3250000,21.8091,2,1.120776436,2.046690356,0.114021692,0.716224028,0.99586271,2.299535601,-0.004145873,0.83270719,-0.602202336,-0.836853063,-96.159,47.6593
107039,4.5,1187.903886,4.4,5.39,1584.6,23550000,21.9478,2,0.206154806,1.45118171,-1.579127906,0.372378197,0.193398702,1.519205184,-1.643001406,0.418187293,-1.951506102,-2.061188699,-93.2682,47.6694
107047,6.2,1188.114286,2.7,1.3,1561.2,3510000,21.9478,2,1.217897081,2.479388024,0.197125667,0.908011765,1.03516991,2.554872425,0.034565578,0.938002291,-0.710886098,-0.903436713,-94.8886,47.6699
107053,15.2,1264,1.9,1.06,70.4,1980000,21.5119,3,0.785862698,0.50325457,-0.240973186,-0.686659133,0.697631241,0.969740744,-0.360064623,-0.030726518,0.445685947,-0.329338106,-112.4711,47.6823
107063,1.5,467.7028572,22.4,1.61,244.1,36020000,14.4816,1,0.057054499,0.678399721,-2.863748337,-0.388018606,0.025395933,1.057366258,-3.673166252,0.055781154,-2.475729731,-3.728947406,-93.4565,47.6679
107071,29.7,1181.6,2.2,1.24,3945.6,2730000,21.9478,3,4.082416408,6.601178148,1.40668907,1.88724814,2.386873555,5.226194737,0.869984374,1.653683429,-0.48055907,-0.783699056,-93.7235,47.6729
107072,6.4,1098.514286,5.7,3.54,83.2,20200000,22.8192,2,0.060554213,0.248000307,-2.80421624,-1.394325297,0.083387517,0.495801161,-2.484256655,-0.701580318,-1.409890943,-1.782676337,-93.0505,47.6798
107073,2.3,1175.680686,4.9,3.43,3465.6,16770000,21.926,2,0.433354302,2.879668,-0.836199636,1.05767501,0.370389469,2.519627263,-0.993200209,0.924110979,-1.893874645,-1.917311188,-92.9914,47.6729
