"","ID","Chla","Depth","Area","WRT","Vol","T","TI","TrophicIndex"
"1816","107025",6.5,3.3,1.47,324.1,4820000,18.226935,"1","2"
"1817","107028",1.3,5.1,1.12,507.8,5700000,17.97461,"1","1"
"1818","107033",3.2,3,1.08,1044.6,3250000,18.509539,"1","2"
"1819","107039",4.5,4.4,5.39,1584.6,23550000,18.650841,"1","2"
"1820","107047",6.2,2.7,1.3,1561.2,3510000,18.650841,"1","2"
"1821","107053",15.2,1.9,1.06,70.4,1980000,18.17647,"2","3"
"1822","107063",1.5,22.4,1.61,244.1,36020000,10.213093,"1","1"
"1823","107071",29.7,2.2,1.24,3945.6,2730000,18.650841,"2","3"
"1824","107072",6.4,5.7,3.54,83.2,20200000,19.518839,"1","2"
"1825","107073",2.3,4.9,3.43,3465.6,16770000,18.660934,"1","2"
"1826","107079",3.9,3.4,3.08,2660.8,10580000,18.650841,"1","2"
"1827","107086",20.8,9.3,1.56,261.8,14500000,18.660934,"2","3"
"1828","107091",2.35,7.2,3.13,273.6,22690000,16.96531,"1","2"
"1829","107101",4.5,5.2,9.8,117.8,51400000,16.299172,"1","2"
"1830","107105",11.5,5.2,6.68,2231.7,34900000,18.650841,"2","3"
"1831","107109",5.6,4.4,1.63,518.4,7170000,18.660934,"1","2"
"1832","107116",4,3.6,1.04,1669.7,3750000,18.660934,"1","2"
"1833","107117",3,4.5,1.19,687.3,5340000,18.650841,"1","2"
"1834","107118",1,4,5.52,123.7,22100000,15.703685,"1","1"
"1835","107126",4.7,5.2,1.27,1018.6,6600000,18.650841,"1","2"
"1836","107134",4.7,3.6,2.61,123.5,9310000,15.925731,"1","2"
"1837","107136",21.9,5.7,2.1,591.6,12010000,18.660934,"2","3"
"1838","107137",4,6.4,4.49,2301.1,28830000,18.509539,"1","2"
"1839","107140",1.7,6.5,1.84,154.3,11990000,15.925731,"1","1"
"1840","107148",2.9,2.4,1.72,219.9,4100000,16.773543,"1","2"
"1841","107153",11,3.4,1.97,139,6790000,15.925731,"2","3"
"1842","107159",16.7,6.9,6.09,2566.2,41910000,18.660934,"2","3"
"1843","107160",6.7,6,6.28,2921,37600000,18.650841,"1","2"
"1844","107166",9.7,2.5,1.06,6223.5,2690000,18.660934,"2","3"
"1845","107174",0.7,5.8,2.27,50.2,13120000,15.703685,"1","1"
"1846","107176",10.1,2.4,2.25,231.2,5470000,18.17647,"2","3"
"1847","107178",10.608,7.4,3.58,195.9,26510000,17.449774,"2","3"
"1848","107180",5.6,2.1,1.24,103.8,2650000,16.96531,"1","2"
"1849","107182",4.5,6.2,6.39,179.8,39690000,18.509539,"1","2"
"1850","107186",5.3,4.4,1.04,334.7,4600000,18.660934,"1","2"
"1851","107190",11.567,9.6,1.98,984.6,19060000,16.299172,"2","3"
"1852","107196",6.25,4.7,1.02,414.5,4800000,17.247914,"1","2"
"1853","107201",23,29.8,7.38,14.9,219600000,14.34113,"2","3"
"1854","107207",4.7,4.9,4.96,3503.5,24520000,18.660934,"1","2"
"1855","107209",4.5,3.7,1.4,426.1,5190000,18.600376,"1","2"
"1856","107214",7.2,2.9,1.55,3197.8,4420000,18.600376,"2","3"
"1857","107216",11.2,3.3,1.56,4292.7,5190000,18.47926,"2","3"
"1858","107217",5,4.3,1.6,471.6,6800000,18.226935,"1","2"
"1859","107219",33.2,3.4,1.2,110.6,4150000,18.47926,"3","4"
"1860","107220",1.5,3.1,1.18,912,3620000,18.47926,"1","1"
"1861","107221",5.2,3.5,1.65,688.8,5770000,18.600376,"1","2"
"1862","107228",11.2,2.1,1,4035.6,2090000,18.994003,"2","3"
"1863","107236",10,2.8,1.69,910.3,4720000,18.994003,"2","3"
"1864","107237",4,4.1,1.58,2591.5,6490000,18.47926,"1","2"
"1865","107238",2.6,4.8,1.99,1118.8,9570000,18.802236,"1","2"
"1866","107243",4.3,2.6,1.33,21.1,3480000,18.600376,"1","2"
"1867","107248",7.9,9.9,1.04,363.2,10290000,17.449774,"2","3"
"1868","107249",13.8,5,3.94,139,19580000,18.600376,"2","3"
"1869","107267",2.3,6.9,6.63,1039.6,45540000,18.47926,"1","2"
"1870","107271",7.1,3.2,3.53,1446.9,11380000,18.994003,"2","3"
"1871","107273",22.5,4.4,1.83,72.3,8120000,18.600376,"2","3"
"1872","107274",4.8,4.2,1.41,35.2,5900000,18.237028,"1","2"
"1873","107275",16.5,10.9,1.72,258.6,18700000,16.501032,"2","3"
"1874","107292",7.7,2.8,1.23,2022,3490000,18.600376,"2","3"
"1875","107293",1.5,4,1.46,1570.7,5840000,18.600376,"1","1"
"1876","107294",8.6,3.4,1.08,8.3,3660000,18.802236,"2","3"
"1877","107302",2.6,7.3,3.85,111.5,28100000,16.501032,"1","2"
"1878","107303",5.8,3.9,3.08,282.5,11910000,15.703685,"1","2"
"1879","107308",3,4.1,1.91,223.3,7780000,18.600376,"1","2"
"1880","107309",5.6,5.3,7.55,1626.3,39770000,18.600376,"1","2"
"1881","107312",48.2,6.4,2.82,812.1,18170000,19.710606,"3","4"
"1882","107315",4.1,3.6,3.13,1291.1,11160000,18.994003,"1","2"
"1883","107316",5.94,3.1,2.28,65.3,7080000,18.994003,"1","2"
"1884","107317",6.1,3.1,1.1,2292.9,3370000,18.47926,"1","2"
"1885","107327",1.8,2.7,2.11,365.6,5720000,18.600376,"1","1"
"1886","107336",6.2,3.6,1.9,219.3,6860000,18.802236,"1","2"
"1887","107337",1.9,20.4,1.35,298.3,27500000,11.696764,"1","1"
"1888","107338",3.1,3.7,1.47,483.2,5390000,18.226935,"1","2"
"1889","107344",5,4.1,2.77,4894.4,11420000,19.710606,"1","2"
"1890","107348",1.8,6.1,4.04,11342.6,24500000,16.501032,"1","1"
"1891","107350",4.4,2.6,1.38,432.5,3660000,18.600376,"1","2"
"1892","107358",79.8,2,1.02,1075.6,2040000,18.994003,"3","4"
"1893","107359",5.4,7.6,3.67,94.7,27840000,17.449774,"1","2"
"1894","107362",7,3.5,2.46,234.6,8660000,18.590283,"1","2"
"1895","107365",2.6,5.6,7.98,51.5,44400000,15.875266,"1","2"
"1896","107366",4.5,2.1,1.25,2380.3,2670000,18.994003,"1","2"
"1897","107370",6.3,5.8,1.62,37.7,9330000,15.65322,"1","2"
"1898","107375",18.2,5.3,2.81,137,14970000,18.590283,"2","3"
"1899","107383",3,5.2,3.71,1224.2,19460000,18.994003,"1","2"
"1900","107384",3.5,4,2.06,393,8250000,18.802236,"1","2"
"1901","107385",49.2,3.1,1.42,3924.4,4410000,19.710606,"3","4"
"1902","107386",4.7,10.1,3.22,602.7,32600000,18.600376,"1","2"
"1903","107388",4.4,4.1,2.79,11.2,11440000,18.994003,"1","2"
"1904","107395",3.6,6.9,8.96,2553,61540000,18.600376,"1","2"
"1905","107402",5.2,5.8,1.25,7,7300000,19.710606,"1","2"
"1906","107403",9,3.3,1.75,53.8,5830000,18.802236,"2","3"
"1907","107404",3.1,3.2,1.78,47.6,5740000,16.884566,"1","2"
"1908","107411",17.45,5.2,3.43,239.5,17730000,18.792143,"2","3"
"1909","107413",1.2,7.5,3.62,2829.7,27140000,18.47926,"1","1"
"1910","107417",7.3,1.8,8.86,1.5,1.6e+07,18.47926,"2","3"
"1911","107420",235.25,2.8,5.48,9755.3,15170000,18.398516,"3","4"
"1912","107422",4.7,3.1,2.02,1564,6350000,18.47926,"1","2"
"1913","107427",1.7,5.2,6.64,1334.9,34250000,18.802236,"1","1"
"1914","107436",3.8,3.8,1.89,389.5,7240000,18.600376,"1","2"
"1915","107437",9.5,5.4,4.12,318,22170000,15.542197,"2","3"
"1916","107441",48.2,2.5,1.84,1031.8,4550000,18.620562,"3","4"
"1917","107442",5.5,5,3.42,17.4,1.7e+07,18.994003,"1","2"
"1918","107444",37.4,5.1,3.27,184.9,16610000,18.600376,"3","4"
"1919","107448",5,3.6,1.56,559.3,5560000,18.994003,"1","2"
"1920","107450",48,2.4,1.64,327.2,3900000,19.710606,"3","4"
"1921","107453",22,3.3,2.3,1207.2,7510000,18.994003,"2","3"
"1922","107458",6.4,6.2,4.88,197.6,30200000,18.994003,"1","2"
"1923","107460",6.8,2.2,1.07,144.9,2380000,18.600376,"1","2"
"1924","107462",6.35,1.3,3.32,5.2,4340000,16.945124,"1","2"
"1925","107468",6.1,3.6,1.3,108.7,4730000,15.542197,"1","2"
"1926","107469",5.9,3.3,1.49,5747.3,4970000,18.47926,"1","2"
"1927","107470",3.6,3.9,2.31,1755.6,9100000,18.600376,"1","2"
"1928","107475",3.5,2.4,1.09,5.2,2610000,16.218428,"1","2"
"1929","107476",9.7,3,1.03,148.7,3110000,15.542197,"2","3"
"1930","107484",2.9,2.7,1.05,1030.4,2850000,18.47926,"1","2"
"1931","107490",4,4,1.02,224.5,4130000,15.542197,"1","2"
"1932","107497",10.3,6.9,3.05,306.8,20910000,18.237028,"2","3"
"1933","107498",3.3,2.7,1.3,24.4,3540000,18.994003,"1","2"
"1934","107499",2.5,2.4,6.41,66.9,15200000,17.449774,"1","2"
"1935","107501",2.1,3.4,2.75,637.8,9480000,18.600376,"1","2"
"1936","107502",8.2,4.5,1.98,280.8,8860000,16.218428,"2","3"
"1937","107503",2.9,4,1.15,831.7,4600000,15.875266,"1","2"
"1938","107519",4.25,3,1.39,1311.5,4190000,18.994003,"1","2"
"1939","107520",4.8,3.3,1.1,282.5,3640000,15.703685,"1","2"
"1940","107522",2,3.9,2.91,3.2,11240000,18.47926,"1","1"
"1941","107526",4.6,6.3,1.72,520,10780000,15.875266,"1","2"
"1942","107529",1.7,3,1.06,1007.9,3220000,18.994003,"1","1"
"1943","107530",5.5,3.9,1.02,131.2,3970000,17.863587,"1","2"
"1944","107535",5.1,3.4,1.38,14.7,4730000,18.47926,"1","2"
"1945","107539",7.5,3.3,1.73,1587.5,5620000,18.994003,"2","3"
"1946","107540",7.1,11.4,3.92,3367,44800000,18.600376,"2","3"
"1947","107543",1.6,7.4,3.79,141.5,27960000,18.459074,"1","1"
"1948","107548",3.9,4.5,2.81,166.4,12650000,16.723078,"1","2"
"1949","107550",4.8,4.1,1.07,91,4370000,15.844987,"1","2"
"1950","107551",42.75,3.6,1.32,39.6,4760000,19.024282,"3","4"
"1951","107552",5.6,3.6,1.9,875.5,6810000,18.994003,"1","2"
"1952","107553",13.4,6.9,3.03,161.3,20900000,18.47926,"2","3"
"1953","107558",4.9,7.4,3.08,99.7,22810000,18.237028,"1","2"
"1954","107559",5.2,8,4.53,791.5,36250000,18.459074,"1","2"
"1955","107568",6.7,4.8,5.7,2265.8,27210000,18.994003,"1","2"
"1956","107573",1.2,3,1.22,163,3660000,16.097312,"1","1"
"1957","107576",8.4,3.5,2.33,5928.6,8200000,18.994003,"2","3"
"1958","107578",5.3,6.5,9.57,1123.2,62400000,18.994003,"1","2"
"1959","107584",20,5.3,1.24,367.7,6580000,16.218428,"2","3"
"1960","107592",7.8,2.9,1.48,111.9,4310000,16.884566,"2","3"
"1961","107596",0.5,2.8,1.85,277.7,5180000,17.136891,"1","1"
"1962","107602",3.05,3.7,1.82,640.3,6690000,15.875266,"1","2"
"1963","107603",1.3,27.4,5.38,1074.7,147730000,12.958389,"1","1"
"1964","107604",6.7,5.8,3.37,4173.3,19470000,18.398516,"1","2"
"1965","107607",6.4,3.8,1.22,133.6,4710000,16.884566,"1","2"
"1966","107614",10.2,4.1,1.86,384.5,7610000,18.600376,"2","3"
"1967","107615",13.9,4.4,2.03,555,8920000,16.218428,"2","3"
"1968","107616",4.05,4.3,1.12,178.8,4850000,15.875266,"1","2"
"1969","107619",33,5.3,4.9,174.2,25800000,18.47926,"3","4"
"1970","107624",7,7.2,3.42,88.6,24750000,18.237028,"1","2"
"1971","107625",3.8,6.3,9.84,1052.3,61640000,18.994003,"1","2"
"1972","107631",7.1,10.5,5.52,7824.7,58140000,18.711399,"2","3"
"1973","107633",2.8,4.7,1.12,257.5,5230000,18.459074,"1","2"
"1974","107640",8.2,7.1,1.25,64,8840000,15.542197,"2","3"
"1975","107642",9.4,4.2,1.58,95.8,6670000,16.884566,"2","3"
"1976","107643",12.2,4.6,2.32,51.7,10770000,16.218428,"2","3"
"1977","107644",9.6,5.4,1.84,903.4,9990000,18.600376,"2","3"
"1978","107669",4.3,3.9,2.12,147.2,8200000,16.218428,"1","2"
"1979","107675",8.2,5.5,3.12,149.1,17080000,16.218428,"2","3"
"1980","107677",7.7,4.8,1.27,713.2,6040000,16.218428,"2","3"
"1981","107678",17.3,5.1,1.77,27.6,8990000,16.218428,"2","3"
"1982","107687",5.7,4.7,1.46,135.7,6880000,18.226935,"1","2"
"1983","107690",9.8,3,2.35,4.8,7060000,19.710606,"2","3"
"1984","107694",2.55,7.5,3.39,499.2,25320000,15.875266,"1","2"
"1985","107701",9.1,5.9,4.46,582.4,26370000,18.711399,"2","3"
"1986","107708",28.8,4.3,2.18,572.3,9340000,18.600376,"2","3"
"1987","107710",3.4,5,1.16,49.8,5820000,16.218428,"1","2"
"1988","107712",5.72,3,1.53,13.6,4530000,16.884566,"1","2"
"1989","107713",11.6,3.7,1.12,900.7,4120000,16.218428,"2","3"
"1990","107714",5.8,4.5,2.67,1459.6,12110000,18.994003,"1","2"
"1991","107718",3.7,3.8,1.01,111.7,3860000,18.994003,"1","2"
"1992","107721",1.4,6.6,3.4,1007.8,22290000,18.237028,"1","1"
"1993","107727",9.7,4.8,1.34,204.8,6510000,18.226935,"2","3"
"1994","107728",11.8,3.2,1.13,250.7,3640000,17.863587,"2","3"
"1995","107730",3.7,3.9,1.12,442.1,4430000,18.237028,"1","2"
"1996","107731",1.7,8.6,3.63,330.9,31270000,16.218428,"1","1"
"1997","107732",6.5,6.8,2.25,707.5,15400000,15.875266,"1","2"
"1998","107736",6,3.8,1.49,406.9,5660000,16.218428,"1","2"
"1999","107743",6.4,4.6,1.43,1323.9,6520000,18.994003,"1","2"
"2000","107744",2.8,2.5,5.31,185,13300000,15.65322,"1","2"
"2001","107745",12.1,4.1,2.19,473,8870000,17.863587,"2","3"
"2002","107749",3.5,4.2,1.65,637.9,6830000,16.218428,"1","2"
"2003","107761",3.2,3.8,2.17,108.1,8350000,16.86438,"1","2"
"2004","107764",5,4.1,1.38,106.6,5600000,17.449774,"1","2"
"2005","107772",11.5,3.8,1.3,994,4900000,18.994003,"2","3"
"2006","107773",2.3,8,3.35,6322.8,26770000,18.994003,"1","2"
"2007","107777",1.1,6,1.11,3342.4,6640000,17.358937,"1","1"
"2008","107781",8.1,6.8,1.37,381,9280000,17.449774,"2","3"
"2009","107786",30.6,4,1.41,278.3,5630000,16.218428,"3","4"
"2010","107795",75.4,1.7,1.51,17.6,2610000,19.216049,"3","4"
"2011","107798",11.9,5,2.84,3514.9,14270000,18.994003,"2","3"
"2012","107802",5.4,4,1.21,616.7,4900000,15.875266,"1","2"
"2013","107810",4.3,5.9,2.04,502,12100000,15.875266,"1","2"
"2014","107814",6,3.4,2.79,612.6,9370000,18.994003,"1","2"
"2015","107817",5.6,6,2.34,445.7,14090000,15.844987,"1","2"
"2016","107818",3,4.5,2.01,4749.4,9030000,17.449774,"1","2"
"2017","107820",11,1.7,1.03,208.6,1770000,18.590283,"2","3"
"2018","107824",24.8,3.4,1.47,45.3,4930000,16.884566,"2","3"
"2019","107826",13.2,4.3,2.39,571.4,10370000,18.711399,"2","3"
"2020","107827",2.9,6.8,1.74,1337.3,11790000,15.875266,"1","2"
"2021","107830",6.1,5.7,3.19,326.7,18060000,16.218428,"1","2"
"2022","107841",15,5.1,2.79,69,14210000,15.400895,"2","3"
"2023","107843",46.5,2.4,1.08,194.4,2590000,18.226935,"3","4"
"2024","107845",12.3,3.2,1.24,770.1,3930000,18.994003,"2","3"
"2025","107850",4.8,5.4,1.9,648.4,10360000,16.218428,"1","2"
"2026","107858",5.2,3.8,1.48,676.6,5610000,15.542197,"1","2"
"2027","107859",2.7,3.8,4.34,73.6,16460000,16.945124,"1","2"
"2028","107864",6.9,6.5,1.38,930.6,8930000,18.237028,"1","2"
"2029","107865",7.5,6.5,4.64,641.6,30160000,16.218428,"2","3"
"2030","107866",2.9,5.5,2.04,366.2,11140000,15.542197,"1","2"
"2031","107871",13.8,3.8,1.46,2657.2,5510000,18.994003,"2","3"
"2032","107872",9.1,5.7,2.32,661.3,13200000,15.875266,"2","3"
"2033","107876",42,2.9,1.73,267.5,5090000,18.590283,"3","4"
"2034","107877",10.2,7.1,2.54,642.9,17940000,16.218428,"2","3"
"2035","107884",6.65,1.4,1.09,11.5,1550000,18.237028,"1","2"
"2036","107886",1.2,33.7,2.49,86.2,83900000,16.218428,"1","1"
"2037","107889",8.95,5.1,2,27.8,10170000,16.218428,"2","3"
"2038","107891",5.9,5.4,5.29,47.3,28400000,18.237028,"1","2"
"2039","107903",1.6,2.6,1.29,158.1,3320000,15.703685,"1","1"
"2040","107906",7.8,2.1,7.94,208.3,16500000,18.994003,"2","3"
"2041","107915",4.633,5.8,2.23,153.9,12970000,15.844987,"1","2"
"2042","107917",3.1,3.2,1.99,193.1,6420000,18.226935,"1","2"
"2043","107918",20.4,4.2,2.47,284.4,10270000,18.600376,"2","3"
"2044","107921",3.85,8,4.88,507.4,39010000,16.723078,"1","2"
"2045","107922",2.8,3.4,1.18,1216.1,3990000,16.218428,"1","2"
"2046","107923",4.975,8.8,2.55,189.8,22340000,15.844987,"1","2"
"2047","107928",7.4,2.6,3.83,1144,9980000,18.398516,"2","3"
"2048","107933",4.4,5.9,1.01,183.6,5900000,17.389216,"1","2"
"2049","107944",1.9,4.6,1.06,14,4860000,16.218428,"1","1"
"2050","107945",1,8.7,2.03,1999.9,17620000,15.542197,"1","1"
"2051","107947",2.3,6.3,2.95,212.8,18460000,16.218428,"1","2"
"2052","107951",3.2,6.3,1.32,164.4,8400000,17.358937,"1","2"
"2053","107960",18.4,5.5,1.3,140.2,7120000,18.459074,"2","3"
"2054","107961",1.5,8.6,2.2,663.9,18870000,15.542197,"1","1"
"2055","107969",78.4,5.7,5.62,497.5,31850000,18.459074,"3","4"
"2056","107975",4.5,3.4,8.23,457.8,28400000,16.945124,"1","2"
"2057","107982",5.9,5.1,1.53,11233.5,7760000,18.620562,"1","2"
"2058","107983",2.1,4.8,4.33,23.1,20900000,18.600376,"1","2"
"2059","107986",2,5.3,1.2,103.8,6330000,16.218428,"1","1"
"2060","107991",8.4,94.9,2.47,41105.5,234400000,18.994003,"2","3"
"2061","107993",7.5,4.3,1.45,18.8,6270000,16.218428,"2","3"
"2062","107995",7,3.4,1.39,367.5,4730000,16.218428,"1","2"
"2063","107997",3.8,4.2,5.03,10639,21140000,18.398516,"1","2"
"2064","108003",58.3,3.4,1.89,181.1,6460000,19.710606,"3","4"
"2065","108005",4.8,5.7,1.96,441.4,11170000,16.218428,"1","2"
"2066","108006",34.45,5.5,1.67,646.5,9220000,15.875266,"3","4"
"2067","108008",8.1,5.9,2.42,265.8,14220000,16.501032,"2","3"
"2068","108012",2.25,2.6,3.88,1928.8,10170000,16.218428,"1","2"
"2069","108016",2.1,5.7,1.12,380.9,6380000,18.459074,"1","2"
"2070","108017",4.5,3.2,3.18,743.7,10220000,18.994003,"1","2"
"2071","108018",10.9,5.2,2.42,1021.4,12710000,18.590283,"2","3"
"2072","108025",15.05,1.7,1.5,1533.5,2520000,19.69042,"2","3"
"2073","108026",6.1,7.9,5.57,854.2,43760000,15.875266,"1","2"
"2074","108030",4.1,5,1.16,636.5,5770000,15.542197,"1","2"
"2075","108032",90,5.9,2.17,709.7,12690000,15.542197,"3","4"
"2076","108037",4.6,5.7,2.02,974,11450000,15.875266,"1","2"
"2077","108038",44,2.8,1.7,410.6,4750000,18.398516,"3","4"
"2078","108047",1,5.9,4.17,1195.9,24800000,15.542197,"1","1"
"2079","108049",2.4,4.2,5.69,291.6,23810000,16.218428,"1","2"
"2080","108055",106.8,5,1.45,1069,7300000,16.218428,"3","4"
"2081","108058",373,3.6,4.18,448.8,15240000,18.994003,"3","4"
"2082","108061",107.1,4.7,1.93,337.8,8990000,18.459074,"3","4"
"2083","108063",2.7,4.6,1.26,376.1,5820000,18.17647,"1","2"
"2084","108066",10.9,5.6,6.03,53.9,33900000,18.459074,"2","3"
"2085","108069",203.8,2.9,1.01,597.3,2890000,19.69042,"3","4"
"2086","108073",8.1,6.6,1.57,177.3,10340000,16.218428,"2","3"
"2087","108075",4.75,7.1,4.94,912.3,34840000,16.218428,"1","2"
"2088","108077",3.267,6.5,3.48,702.6,22520000,16.218428,"1","2"
"2089","108082",6.6,7.2,3.4,353.4,24390000,15.875266,"1","2"
"2090","108085",2.367,14.6,7.16,3462.4,104400000,16.723078,"1","2"
"2091","108086",1.2,2.7,5.34,206.8,14600000,15.65322,"1","1"
"2092","108098",27.4,3,1.46,375.9,4380000,18.226935,"2","3"
"2093","108106",5.6,5.2,1.31,33.3,6820000,15.683499,"1","2"
"2094","108111",4.9,2.6,2.22,8210.3,5670000,18.398516,"1","2"
"2095","108123",15.5,6,6.85,205.4,41180000,19.528932,"2","3"
"2096","108130",4.5,3.2,1.18,200,3790000,20.39693,"1","2"
"2097","108131",9.4,11.2,2.52,2408.4,28300000,17.732378,"2","3"
"2098","108133",2.6,5.3,2.3,105.1,12240000,19.044468,"1","2"
"2099","108134",4.2,2.4,1.27,22.6,3120000,19.528932,"1","2"
"2100","108137",5.4,3.6,3.27,1203.8,11650000,18.337958,"1","2"
"2101","108142",2.8,5.3,1.94,696.2,10290000,20.063861,"1","2"
"2102","108143",11.5,5.9,4.33,1440.3,25390000,19.528932,"2","3"
"2103","108147",9.3,3.1,1.25,345.4,3850000,20.39693,"2","3"
"2104","108151",5.2,5.6,1.66,988.4,9310000,20.39693,"1","2"
"2105","108152",4.8,3.6,3.49,637,12440000,18.115912,"1","2"
"2106","108155",22.2,6.4,4.2,143.2,26930000,17.782843,"2","3"
"2107","108157",2.2,4.5,5.82,450.5,26230000,17.843401,"1","2"
"2108","108160",2.8,3.9,1.3,1119.5,5130000,20.39693,"1","2"
"2109","108161",6.6,4.8,1.19,582.5,5690000,20.39693,"1","2"
"2110","108164",2.2,3.3,1.07,38.5,3560000,17.116705,"1","2"
"2111","108165",4.2,4.2,1.24,2396.2,5180000,20.39693,"1","2"
"2112","108169",14.2,5.3,2.19,172.8,11590000,17.116705,"2","3"
"2113","108182",6.95,6.3,1.98,182.3,12600000,20.39693,"1","2"
"2114","108183",1.9,5.8,6.24,272.2,36430000,17.288286,"1","1"
"2115","108184",4.4,3.4,1.02,293.7,3500000,17.116705,"1","2"
"2116","108186",33.9,2.9,4.76,92.9,1.4e+07,20.215256,"3","4"
"2117","108187",18.1,3.9,1.41,100.6,5460000,18.17647,"2","3"
"2118","108192",3,8.1,1.91,6.1,15360000,17.399309,"1","2"
"2119","108196",17.425,5.9,1.48,666.6,8700000,17.116705,"2","3"
"2120","108197",9.45,5.5,3.66,130.7,20050000,18.17647,"2","3"
"2121","108201",27.2,1.7,1.39,5.8,2370000,18.913259,"2","3"
"2122","108204",46.1,2.8,1.03,16.5,2900000,19.528932,"3","4"
"2123","108205",3.2,5.4,3.25,1059.5,17480000,20.39693,"1","2"
"2124","108209",2.9,4.3,1.42,6.6,6080000,18.17647,"1","2"
"2125","108211",48.5,2.1,1,1895.6,2130000,19.528932,"3","4"
"2126","108212",34,6.3,1.25,13.5,7860000,20.39693,"3","4"
"2127","108215",30.2,1,1.43,7.7,1480000,18.913259,"3","4"
"2128","108221",4.7,5.2,1.56,345,8050000,20.39693,"1","2"
"2129","108225",2.6,7.4,4.41,649.4,32710000,20.39693,"1","2"
"2130","108229",11.3,6.9,7.8,184.5,53760000,17.732378,"2","3"
"2131","108230",5.1,3.9,1.9,836.7,7300000,19.044468,"1","2"
"2132","108235",17.3,8.5,7.3,240.9,61850000,17.288286,"2","3"
"2133","108237",33.2,5.2,2.67,148.1,13880000,20.215256,"3","4"
"2134","108239",22,10,9,155.4,89850000,20.39693,"2","3"
"2135","108242",5.5,6.1,1,1037,6090000,17.116705,"1","2"
"2136","108244",5.6,7.6,4.14,594.3,31470000,17.288286,"1","2"
"2137","108247",2.4,6.8,2.54,507.2,17180000,16.96531,"1","2"
"2138","108250",35.8,4,1.83,34.1,7310000,19.528932,"3","4"
"2139","108251",5.5,2.9,4.01,67,11500000,16.127591,"1","2"
"2140","108252",6.8,3.1,1.01,605.4,3140000,20.39693,"1","2"
"2141","108253",2.8,7.3,5,941.6,36610000,17.086426,"1","2"
"2142","108254",8.5,5.4,3.48,363.5,18910000,18.822422,"2","3"
"2143","108255",48.6,3.4,1.4,249.1,4780000,19.014189,"3","4"
"2144","108260",38.875,5.1,2.13,156,10890000,17.288286,"3","4"
"2145","108263",7.9,3.1,1.74,982,5350000,19.014189,"2","3"
"2146","108264",21.5,4.8,2.92,226.6,1.4e+07,17.288286,"2","3"
"2147","108267",3.5,2.5,1.24,1.7,3090000,17.116705,"1","2"
"2148","108269",13.6,6.1,3.8,719.7,23320000,17.116705,"2","3"
"2149","108273",4.4,7.1,3.85,49.7,27250000,20.39693,"1","2"
"2150","108286",5.1,4.8,2.67,53.1,12900000,17.288286,"1","2"
"2151","108287",2.3,6.4,1.81,738.4,11610000,17.399309,"1","2"
"2152","108289",7,4.4,1.93,1263.8,8520000,19.014189,"1","2"
"2153","108294",3.1,3.7,1.05,216.1,3880000,19.044468,"1","2"
"2154","108295",4.4,5.8,2.57,1291.3,14840000,17.288286,"1","2"
"2155","108296",3,3.8,1.36,1184.2,5120000,19.014189,"1","2"
"2156","108297",3.2,3.8,1.09,2.2,4210000,17.116705,"1","2"
"2157","108301",2.15,5.2,1.52,578.3,7840000,18.822422,"1","2"
"2158","108310",2,8.8,3.5,6.5,30990000,17.399309,"1","1"
"2159","108311",3.8,5.8,1.95,351.2,11380000,17.116705,"1","2"
"2160","108313",2.6,4.3,1.02,100,4410000,17.086426,"1","2"
"2161","108314",9.9,4.1,2.62,37.1,10820000,17.288286,"2","3"
"2162","108315",13.6,5.5,1.47,1844.9,8130000,20.39693,"2","3"
"2163","108317",4.1,3.8,9.1,91.3,34980000,20.467581,"1","2"
"2164","108318",10.5,7,6.12,342.5,42650000,17.116705,"2","3"
"2165","108320",7.9,5.2,6.36,37.2,3.3e+07,16.692799,"2","3"
"2166","108321",7.3,9.8,4.6,1952,45200000,19.528932,"2","3"
"2167","108322",38.8,3.8,1.27,2.1,4790000,18.17647,"3","4"
"2168","108323",6.5,6,5.43,145.3,32530000,17.288286,"1","2"
"2169","108325",13.4,1.6,1.44,1516.2,2360000,18.963724,"2","3"
"2170","108333",45.5,6.4,1.11,38.5,7090000,18.822422,"3","4"
"2171","108336",10.7,4.7,1.32,21.3,6140000,20.39693,"2","3"
"2172","108341",2.8,3.9,3.82,1818.3,14770000,19.528932,"1","2"
"2173","108342",1.8,2.9,1.83,369.2,5390000,17.116705,"1","1"
"2174","108346",15,5.2,2.64,57.3,13720000,17.288286,"2","3"
"2175","108356",5.4,4.5,2.05,677.5,9190000,17.086426,"1","2"
"2176","108358",11.2,6.3,1.94,1545.1,12280000,20.063861,"2","3"
"2177","108359",8.8,5.1,3.68,359.5,18730000,19.044468,"2","3"
"2178","108360",7.1,7.4,5.13,704.9,37700000,17.288286,"2","3"
"2179","108362",19.4,2.7,2.24,261.8,6040000,19.014189,"2","3"
"2180","108367",14.6,3.7,1.84,49.2,6850000,20.215256,"2","3"
"2181","108370",12.8,3.2,1.48,178.3,4730000,19.528932,"2","3"
"2182","108375",15.7,4.5,3.66,9.9,16390000,20.639162,"2","3"
"2183","108376",82.6,1.7,9.78,19.7,16770000,20.225349,"3","4"
